datetime,power_demand,nuclear,gas,solar,hydro,coal,wind,spot_price
2019-09-30T22:00:00.000+02:00,28920.0,6882.4,11196.5,13.1,1268.8,710.0,3393.1,47.95
2019-09-30T23:00:00.000+02:00,26267.6,6885.4,9527.1,6.7,1006.1,705.0,3475.0,46.83
2019-10-01T00:00:00.000+02:00,24773.1,6882.1,7573.4,,1183.4,670.0,3464.4,50.59
2019-10-01T01:00:00.000+02:00,23422.0,6885.1,6626.2,,1075.0,641.0,3511.4,49.75
2019-10-01T02:00:00.000+02:00,22647.1,6890.1,6319.0,,859.9,632.4,3628.8,48.45
2019-10-01T03:00:00.000+02:00,21944.1,6891.1,5664.5,,704.5,645.0,3673.0,45.06
2019-10-01T04:00:00.000+02:00,22336.3,6891.1,5622.7,,684.0,690.0,3943.2,44.07
2019-10-01T05:00:00.000+02:00,22827.4,6892.1,5723.5,,673.1,646.7,4158.6,44.58
2019-10-01T06:00:00.000+02:00,25392.3,6882.1,7189.4,,929.4,690.0,4400.5,48.51
2019-10-01T07:00:00.000+02:00,28674.1,6886.1,8247.7,6.4,1810.4,690.0,4498.5,50.36
2019-10-01T08:00:00.000+02:00,30294.6,6890.1,8859.9,214.4,1959.6,730.0,4374.9,51.28
2019-10-01T09:00:00.000+02:00,31259.7,6892.1,8846.1,1285.4,2075.0,725.2,4154.3,51.81
2019-10-01T10:00:00.000+02:00,32051.1,6889.1,8952.0,2512.3,1773.7,730.0,4048.8,50.92
2019-10-01T11:00:00.000+02:00,32714.4,6881.1,8886.7,3339.8,1630.1,730.0,4442.3,49.75
2019-10-01T12:00:00.000+02:00,33283.9,6878.1,8980.1,3802.6,1518.1,730.0,5185.4,48.74
2019-10-01T13:00:00.000+02:00,33512.0,6875.1,8590.6,4056.7,1224.4,730.0,6056.3,46.89
2019-10-01T14:00:00.000+02:00,32593.4,6872.1,8310.7,4039.0,896.7,690.0,7080.5,39.49
2019-10-01T15:00:00.000+02:00,32060.8,6871.1,9038.8,3804.0,995.0,690.0,7745.0,39.38
2019-10-01T16:00:00.000+02:00,32025.5,6869.1,9012.3,3430.5,872.3,690.0,8315.0,42.88
2019-10-01T17:00:00.000+02:00,32084.2,6869.1,9294.2,2638.3,1249.6,740.0,8827.2,47.02
2019-10-01T18:00:00.000+02:00,31557.3,6870.1,9248.7,1493.7,1241.8,707.5,9039.9,49.75
2019-10-01T19:00:00.000+02:00,31411.8,6874.1,8695.9,327.4,1683.5,685.0,8887.4,51.65
2019-10-01T20:00:00.000+02:00,33422.3,6879.1,9481.2,13.6,2087.8,690.0,9066.5,52.92
2019-10-01T21:00:00.000+02:00,32479.4,6881.1,9287.1,0.9,1779.8,690.0,8976.5,50.02
2019-10-01T22:00:00.000+02:00,29126.4,6885.1,7407.4,0.7,906.1,645.0,8613.3,45.06
2019-10-01T23:00:00.000+02:00,26450.0,6888.1,5600.1,0.7,791.8,669.6,8716.4,36.97
2019-10-02T00:00:00.000+02:00,25075.5,6858.5,5603.8,,637.5,695.0,8684.6,36.25
2019-10-02T01:00:00.000+02:00,23872.2,6865.5,5023.6,,621.0,730.0,8411.7,35.75
2019-10-02T02:00:00.000+02:00,23204.2,6865.5,4965.8,,611.6,712.0,8056.2,35.07
2019-10-02T03:00:00.000+02:00,22873.5,6872.5,4972.9,,609.8,690.0,7710.8,33.0
2019-10-02T04:00:00.000+02:00,22858.9,6873.5,5095.9,,635.7,694.0,7295.1,34.0
2019-10-02T05:00:00.000+02:00,23160.1,6876.5,5367.6,,632.4,694.0,6921.4,35.86
2019-10-02T06:00:00.000+02:00,25420.3,6878.5,6400.8,,712.7,655.8,6502.2,40.0
2019-10-02T07:00:00.000+02:00,28571.3,6880.5,9112.6,5.9,1185.2,672.5,6125.0,50.1
2019-10-02T08:00:00.000+02:00,30092.0,6881.5,9613.8,235.0,1625.7,690.0,5987.0,52.0
2019-10-02T09:00:00.000+02:00,30922.1,6880.5,9920.2,1370.4,1686.9,692.0,5727.1,51.75
2019-10-02T10:00:00.000+02:00,31572.1,6869.5,10188.4,2627.4,1824.4,690.0,5996.5,50.0
2019-10-02T11:00:00.000+02:00,31880.4,6863.5,9812.8,3446.9,1211.1,690.0,6324.0,46.83
2019-10-02T12:00:00.000+02:00,32714.7,6850.5,9168.2,3943.0,1103.1,690.0,6603.8,44.16
2019-10-02T13:00:00.000+02:00,32945.2,6847.5,8506.5,4106.4,941.5,672.4,6784.1,42.12
2019-10-02T14:00:00.000+02:00,31931.8,6838.5,8154.4,4105.8,837.0,690.0,7086.5,39.9
2019-10-02T15:00:00.000+02:00,31214.7,6823.5,7849.9,3833.1,774.8,710.0,7433.1,38.07
2019-10-02T16:00:00.000+02:00,31477.9,6813.5,8585.5,3374.2,813.7,690.0,7547.6,38.49
2019-10-02T17:00:00.000+02:00,30979.7,6820.5,8550.5,2590.3,767.4,690.0,7148.8,40.55
2019-10-02T18:00:00.000+02:00,30394.6,6823.5,9439.5,1415.3,1505.4,690.0,6817.4,48.01
2019-10-02T19:00:00.000+02:00,30548.8,6831.5,9698.7,296.8,1860.9,692.0,6509.0,51.61
2019-10-02T20:00:00.000+02:00,32601.7,6834.5,9920.8,12.7,2126.3,690.0,6246.1,52.1
2019-10-02T21:00:00.000+02:00,31633.5,6838.5,9800.9,0.6,2100.1,690.0,6143.4,51.6
2019-10-02T22:00:00.000+02:00,28592.8,6843.5,9120.5,0.7,1473.4,680.0,5512.5,49.82
2019-10-02T23:00:00.000+02:00,26199.6,6843.5,8940.3,0.7,1206.9,680.0,5062.4,45.08
2019-10-03T00:00:00.000+02:00,24769.8,6859.2,7103.1,,826.5,690.0,4847.9,50.25
2019-10-03T01:00:00.000+02:00,23632.3,6860.2,7026.5,,810.8,690.0,4398.7,49.81
2019-10-03T02:00:00.000+02:00,22921.4,6857.2,6888.8,,723.6,690.0,4241.7,48.4
2019-10-03T03:00:00.000+02:00,22626.1,6860.2,6757.8,,695.8,690.0,3991.6,46.0
2019-10-03T04:00:00.000+02:00,22534.0,6866.2,6753.9,,715.9,690.0,4169.9,46.11
2019-10-03T05:00:00.000+02:00,22959.4,6869.2,6861.2,,1009.4,690.0,3927.3,47.37
2019-10-03T06:00:00.000+02:00,25273.8,6870.2,7986.9,0.7,1345.6,690.0,4000.3,49.5
2019-10-03T07:00:00.000+02:00,28128.9,6871.2,9056.5,6.7,1984.0,690.0,4107.7,50.4
2019-10-03T08:00:00.000+02:00,29803.7,6870.2,9508.3,196.3,2127.4,730.0,4429.9,50.98
2019-10-03T09:00:00.000+02:00,30546.2,6871.2,9391.2,1254.2,2060.7,725.0,4233.8,52.13
2019-10-03T10:00:00.000+02:00,31050.0,6866.2,9275.5,2508.1,1806.6,720.0,4136.4,50.02
2019-10-03T11:00:00.000+02:00,31576.3,6855.2,9407.8,3357.7,1307.8,725.0,4187.2,49.1
2019-10-03T12:00:00.000+02:00,32093.4,6845.2,9384.1,3849.9,1201.6,725.0,4486.1,46.68
2019-10-03T13:00:00.000+02:00,32130.9,6846.2,9175.7,4060.8,1003.8,720.0,4788.2,45.25
2019-10-03T14:00:00.000+02:00,31185.5,6850.2,8651.3,4052.9,905.5,725.0,4876.7,41.86
2019-10-03T15:00:00.000+02:00,30826.0,6848.2,8604.0,3791.9,891.3,730.0,5093.7,40.8
2019-10-03T16:00:00.000+02:00,30439.1,6843.2,8721.7,3324.2,896.5,730.0,5478.1,41.5
2019-10-03T17:00:00.000+02:00,30527.1,6843.2,9681.7,2584.2,945.3,730.0,5516.8,47.93
2019-10-03T18:00:00.000+02:00,30150.7,6843.2,9725.5,1432.9,1543.0,730.0,5350.6,51.23
2019-10-03T19:00:00.000+02:00,30262.9,6848.2,9729.7,306.6,2724.4,742.5,5058.8,55.06
2019-10-03T20:00:00.000+02:00,31911.0,6852.2,9649.0,12.8,2624.0,730.0,5161.4,53.53
2019-10-03T21:00:00.000+02:00,31157.7,6859.2,9327.4,0.1,1848.8,730.0,5355.8,51.48
2019-10-03T22:00:00.000+02:00,28175.9,6863.2,8848.9,0.7,1172.8,730.0,5060.8,49.5
2019-10-03T23:00:00.000+02:00,26127.1,6862.2,8334.3,,911.1,730.0,4811.3,44.07
2019-10-04T00:00:00.000+02:00,24950.2,6874.1,7331.8,,756.6,730.0,4309.8,50.8
2019-10-04T01:00:00.000+02:00,23687.1,6874.1,6889.5,,724.3,730.0,3868.6,50.0
2019-10-04T02:00:00.000+02:00,22846.2,6874.1,6507.5,,649.3,730.0,3407.4,50.15
2019-10-04T03:00:00.000+02:00,22490.6,6877.1,6404.2,,670.6,730.0,2961.1,50.89
2019-10-04T04:00:00.000+02:00,22459.4,6878.1,6734.5,,697.1,730.0,2683.5,51.36
2019-10-04T05:00:00.000+02:00,22639.6,6879.1,7005.4,,734.9,730.0,2375.6,51.75
2019-10-04T06:00:00.000+02:00,25148.5,6878.1,8919.3,0.7,985.1,730.0,2143.2,51.75
2019-10-04T07:00:00.000+02:00,28427.9,6878.1,9526.4,6.5,2271.3,730.0,1816.6,54.5
2019-10-04T08:00:00.000+02:00,29554.0,6880.1,10162.2,218.0,2359.5,730.0,1531.0,54.53
2019-10-04T09:00:00.000+02:00,30411.5,6881.1,10111.2,1348.4,2366.4,730.0,1277.2,55.52
2019-10-04T10:00:00.000+02:00,31020.9,6877.1,10257.7,2653.2,2100.0,730.0,1020.6,54.25
2019-10-04T11:00:00.000+02:00,31944.8,6875.1,10311.2,3547.2,1896.7,730.0,1033.2,54.05
2019-10-04T12:00:00.000+02:00,32621.2,6869.1,10201.1,4022.2,1903.5,720.0,931.6,54.52
2019-10-04T13:00:00.000+02:00,32274.6,6867.1,10009.0,4188.8,1667.4,717.7,944.3,54.12
2019-10-04T14:00:00.000+02:00,31229.1,6815.1,9782.3,4209.5,1319.3,713.0,1048.8,52.27
2019-10-04T15:00:00.000+02:00,30611.0,6801.1,9703.4,3971.9,1056.9,730.0,1330.9,51.86
2019-10-04T16:00:00.000+02:00,30358.0,6799.1,9854.0,3538.0,1244.6,730.0,1618.9,51.69
2019-10-04T17:00:00.000+02:00,30298.9,6802.1,10106.3,2783.6,1234.4,730.0,1769.2,51.51
2019-10-04T18:00:00.000+02:00,29816.4,6803.1,10135.6,1508.0,1250.1,730.0,1958.8,51.69
2019-10-04T19:00:00.000+02:00,30267.6,6806.1,10204.1,310.5,2189.1,730.0,2210.6,53.52
2019-10-04T20:00:00.000+02:00,31441.3,6808.1,10005.2,36.2,2410.2,743.4,2437.8,56.52
2019-10-04T21:00:00.000+02:00,30317.3,6812.1,9933.9,8.3,2150.4,730.0,2767.3,55.62
2019-10-04T22:00:00.000+02:00,27787.2,6813.1,9588.5,18.0,1326.9,730.0,3082.0,52.52
2019-10-04T23:00:00.000+02:00,25586.2,6814.1,9360.3,13.2,842.6,730.0,3309.1,50.28
2019-10-05T00:00:00.000+02:00,24873.4,6867.2,7740.7,,752.3,710.0,3179.0,53.89
2019-10-05T01:00:00.000+02:00,23439.3,6819.2,7258.7,,716.0,710.0,3108.8,51.94
2019-10-05T02:00:00.000+02:00,22521.8,6817.2,6599.6,,657.6,710.0,3073.4,50.12
2019-10-05T03:00:00.000+02:00,22033.1,6816.2,6582.1,,648.9,690.0,2790.4,49.02
2019-10-05T04:00:00.000+02:00,21757.2,6824.2,6562.8,,647.2,690.0,2553.4,48.12
2019-10-05T05:00:00.000+02:00,21436.4,6825.2,6560.6,,644.9,690.0,2376.4,48.12
2019-10-05T06:00:00.000+02:00,22067.6,6825.2,7530.3,0.7,677.3,690.0,2169.1,46.52
2019-10-05T07:00:00.000+02:00,23244.9,6825.2,8274.4,5.5,701.1,690.0,2047.3,49.0
2019-10-05T08:00:00.000+02:00,24209.6,6825.2,9004.1,203.2,851.5,710.0,1836.4,49.17
2019-10-05T09:00:00.000+02:00,25953.2,6825.2,9317.9,1342.4,1145.1,710.0,1695.7,51.25
2019-10-05T10:00:00.000+02:00,27290.9,6824.2,9172.0,2663.8,1088.5,690.0,1269.2,50.5
2019-10-05T11:00:00.000+02:00,28139.4,6918.2,8923.7,3540.8,916.9,690.0,1059.9,49.0
2019-10-05T12:00:00.000+02:00,28289.2,6918.2,9003.2,4033.3,800.6,710.0,999.7,48.37
2019-10-05T13:00:00.000+02:00,28495.0,6914.2,9008.5,4209.2,774.7,710.0,915.6,49.0
2019-10-05T14:00:00.000+02:00,27883.2,6913.2,8974.8,4163.3,698.5,701.6,870.0,46.07
2019-10-05T15:00:00.000+02:00,26760.5,6805.2,8083.3,3878.6,684.4,690.0,952.6,44.77
2019-10-05T16:00:00.000+02:00,25835.6,6729.2,7175.3,3449.6,672.0,690.0,1274.8,42.8
2019-10-05T17:00:00.000+02:00,25745.3,6602.2,8326.4,2635.6,670.9,690.0,1498.0,43.59
2019-10-05T18:00:00.000+02:00,25566.7,6488.2,9397.5,1411.2,1050.7,710.0,1922.2,48.11
2019-10-05T19:00:00.000+02:00,25707.7,6376.2,9234.3,294.2,1703.2,713.4,2061.6,52.09
2019-10-05T20:00:00.000+02:00,27706.4,6265.2,9126.0,15.9,1887.6,703.4,2444.0,54.12
2019-10-05T21:00:00.000+02:00,27719.1,6155.2,9290.9,2.8,2006.3,690.0,2694.6,54.12
2019-10-05T22:00:00.000+02:00,25411.3,6043.2,9014.5,,1403.2,650.0,2782.5,51.12
2019-10-05T23:00:00.000+02:00,23984.1,5978.2,8790.6,,898.4,562.2,3125.5,46.77
2019-10-06T00:00:00.000+02:00,22579.8,5887.2,6324.9,,783.1,470.0,3264.5,51.12
2019-10-06T01:00:00.000+02:00,21394.6,5887.2,5960.9,,771.0,470.0,3368.1,50.12
2019-10-06T02:00:00.000+02:00,20286.1,5889.2,5622.8,,661.0,470.0,3310.0,47.51
2019-10-06T03:00:00.000+02:00,19871.5,5888.2,5074.8,,1019.2,475.0,3119.8,44.07
2019-10-06T04:00:00.000+02:00,19634.2,5890.2,5144.3,,737.8,475.0,3070.2,43.78
2019-10-06T05:00:00.000+02:00,19756.7,5891.2,4943.4,,722.4,475.0,3137.7,43.6
2019-10-06T06:00:00.000+02:00,20013.2,5893.2,5314.4,19.9,739.7,475.0,3111.5,42.51
2019-10-06T07:00:00.000+02:00,20318.9,5893.2,5626.1,32.2,666.0,475.0,3049.9,43.34
2019-10-06T08:00:00.000+02:00,20972.1,5893.2,5977.6,195.9,774.0,475.0,3006.1,43.33
2019-10-06T09:00:00.000+02:00,22386.1,5891.2,6251.5,1253.3,969.0,460.0,2739.3,45.48
2019-10-06T10:00:00.000+02:00,23958.9,5892.2,6456.6,2495.6,964.9,460.0,2437.8,47.01
2019-10-06T11:00:00.000+02:00,24981.7,5888.2,6618.1,3330.0,897.6,480.0,2266.7,45.01
2019-10-06T12:00:00.000+02:00,25503.5,5884.2,6665.2,3764.7,969.7,460.0,2516.6,45.71
2019-10-06T13:00:00.000+02:00,25995.4,5874.2,6656.8,3939.3,1028.9,460.0,2825.3,47.21
2019-10-06T14:00:00.000+02:00,25823.6,5869.2,6645.9,3902.9,1072.4,460.0,3097.9,43.35
2019-10-06T15:00:00.000+02:00,24619.0,5866.2,6516.2,3660.0,694.8,460.0,3497.3,40.01
2019-10-06T16:00:00.000+02:00,24111.4,5865.2,6485.2,3200.0,593.1,460.0,3806.4,39.33
2019-10-06T17:00:00.000+02:00,23691.0,5860.2,6555.5,2422.2,658.9,460.0,4312.8,39.12
2019-10-06T18:00:00.000+02:00,23672.3,5856.2,6600.4,1311.8,924.7,460.0,4748.2,39.96
2019-10-06T19:00:00.000+02:00,24873.1,5862.2,6743.2,265.2,1810.7,465.0,5059.3,43.35
2019-10-06T20:00:00.000+02:00,27306.7,5867.2,7195.3,10.2,2535.5,493.3,5380.2,51.0
2019-10-06T21:00:00.000+02:00,27471.1,5871.2,7437.2,6.6,1861.1,480.0,5428.2,52.12
2019-10-06T22:00:00.000+02:00,25756.6,5875.2,7244.3,,1382.4,460.0,5297.7,50.29
2019-10-06T23:00:00.000+02:00,23965.2,5883.2,7122.6,,711.3,460.0,5196.7,47.36
2019-10-07T00:00:00.000+02:00,22437.1,5939.6,6244.5,,786.2,485.0,5021.5,51.0
2019-10-07T01:00:00.000+02:00,21593.3,5939.6,6188.4,,643.0,485.0,4989.6,47.57
2019-10-07T02:00:00.000+02:00,20756.7,5941.6,5406.7,,631.9,485.0,4921.3,45.0
2019-10-07T03:00:00.000+02:00,20466.9,5940.6,5583.1,,632.2,485.0,4867.7,44.0
2019-10-07T04:00:00.000+02:00,20745.7,5942.6,5958.5,,647.2,485.0,4717.8,44.0
2019-10-07T05:00:00.000+02:00,21583.6,5942.6,6350.7,,684.6,515.0,4797.1,43.01
2019-10-07T06:00:00.000+02:00,24021.5,5945.6,8657.8,,970.1,550.0,5153.4,47.54
2019-10-07T07:00:00.000+02:00,27556.0,5944.6,10022.4,12.8,1682.8,672.0,5381.3,56.0
2019-10-07T08:00:00.000+02:00,29141.3,5945.6,10729.9,188.5,2049.5,672.0,5267.6,55.1
2019-10-07T09:00:00.000+02:00,29951.6,5945.6,10692.2,1240.8,1940.9,672.0,5094.5,55.89
2019-10-07T10:00:00.000+02:00,30378.4,5944.6,10544.1,2495.7,1565.7,652.0,4625.6,53.08
2019-10-07T11:00:00.000+02:00,31335.3,5940.6,10115.1,3273.3,1441.8,682.0,4595.6,51.75
2019-10-07T12:00:00.000+02:00,31705.9,5940.6,10569.8,3754.8,901.5,722.0,4615.1,49.91
2019-10-07T13:00:00.000+02:00,32571.0,5939.6,10685.6,3906.0,837.8,725.0,4709.3,48.8
2019-10-07T14:00:00.000+02:00,31448.7,5938.6,10414.4,3890.0,784.6,725.0,4691.9,47.57
2019-10-07T15:00:00.000+02:00,30910.5,5935.6,10568.7,3608.8,712.6,725.0,4798.8,48.04
2019-10-07T16:00:00.000+02:00,30656.8,5935.6,10723.8,3125.4,956.6,725.0,4706.7,48.78
2019-10-07T17:00:00.000+02:00,30509.1,5931.6,10598.4,2318.9,1111.2,715.0,4485.0,51.5
2019-10-07T18:00:00.000+02:00,30075.0,5927.6,10497.6,1221.5,1485.1,713.7,3994.5,54.91
2019-10-07T19:00:00.000+02:00,30314.5,5930.6,10743.4,240.4,2294.4,750.0,3796.9,57.51
2019-10-07T20:00:00.000+02:00,32244.9,5937.6,10968.4,16.0,2750.6,770.0,3740.3,56.0
2019-10-07T21:00:00.000+02:00,31311.4,5941.6,10688.1,0.1,2409.7,739.2,3555.1,56.0
2019-10-07T22:00:00.000+02:00,28401.0,5944.6,10404.4,,1806.1,713.3,3262.0,51.25
2019-10-07T23:00:00.000+02:00,25895.8,5944.6,10336.3,,903.1,705.0,3041.1,47.72
2019-10-08T00:00:00.000+02:00,24612.3,5938.3,8005.4,,912.9,665.0,2768.8,57.5
2019-10-08T01:00:00.000+02:00,23353.9,5939.3,7832.3,,774.3,648.5,2505.8,55.91
2019-10-08T02:00:00.000+02:00,22581.8,5940.3,7296.5,,745.0,648.5,2295.3,54.63
2019-10-08T03:00:00.000+02:00,22428.7,5940.3,7461.5,,749.8,648.5,2272.5,54.23
2019-10-08T04:00:00.000+02:00,22438.2,5941.3,7475.2,,723.6,648.5,2253.8,53.67
2019-10-08T05:00:00.000+02:00,23006.2,5942.3,8158.1,,662.6,678.5,2233.5,52.89
2019-10-08T06:00:00.000+02:00,25160.7,5944.3,9487.4,,900.7,694.9,2318.1,52.72
2019-10-08T07:00:00.000+02:00,28719.1,5944.3,10211.9,7.5,1845.8,700.0,2404.1,56.0
2019-10-08T08:00:00.000+02:00,29836.8,5944.3,10411.6,179.8,1937.4,729.8,2502.4,56.65
2019-10-08T09:00:00.000+02:00,30670.0,5945.3,10437.1,1221.9,2249.7,803.1,2518.4,57.64
2019-10-08T10:00:00.000+02:00,31099.6,5942.3,9853.4,2453.1,1901.5,863.4,2434.7,55.14
2019-10-08T11:00:00.000+02:00,31887.1,5940.3,9824.4,3286.1,1721.5,945.0,2479.1,54.23
2019-10-08T12:00:00.000+02:00,32599.5,5939.3,9891.5,3781.7,1295.1,925.0,2451.4,54.98
2019-10-08T13:00:00.000+02:00,33257.5,5938.3,9917.7,3979.6,1264.8,925.0,2720.0,54.48
2019-10-08T14:00:00.000+02:00,32084.1,5938.3,9886.4,3965.7,1171.4,955.7,2922.6,52.94
2019-10-08T15:00:00.000+02:00,31499.1,5934.3,9885.3,3654.1,1201.5,931.7,2890.8,52.1
2019-10-08T16:00:00.000+02:00,31509.5,5934.3,9934.3,3217.4,977.6,925.0,2882.2,51.49
2019-10-08T17:00:00.000+02:00,31511.9,5930.3,9947.0,2418.7,1014.7,925.0,3081.1,52.81
2019-10-08T18:00:00.000+02:00,30938.2,5925.3,10027.6,1257.0,1412.2,933.3,3339.2,53.16
2019-10-08T19:00:00.000+02:00,31300.3,5930.3,9782.0,224.3,2135.1,945.0,3728.6,54.98
2019-10-08T20:00:00.000+02:00,32965.7,5936.3,9949.5,9.6,2531.9,995.0,4133.6,58.97
2019-10-08T21:00:00.000+02:00,31702.4,5940.3,9954.1,0.1,2308.4,980.3,4306.2,57.79
2019-10-08T22:00:00.000+02:00,28938.7,5943.3,9846.1,,1462.9,926.0,4391.4,51.6
2019-10-08T23:00:00.000+02:00,26548.3,5944.3,9383.1,,813.7,886.0,4053.0,47.1
2019-10-09T00:00:00.000+02:00,24866.0,5941.6,8146.9,,664.6,871.6,3741.4,48.8
2019-10-09T01:00:00.000+02:00,23783.7,5946.6,7826.2,,605.1,927.0,3514.4,45.05
2019-10-09T02:00:00.000+02:00,22872.7,5947.6,7375.5,,548.4,997.0,3363.2,43.14
2019-10-09T03:00:00.000+02:00,22292.0,5947.6,6728.9,,567.1,997.0,3144.0,42.15
2019-10-09T04:00:00.000+02:00,22306.6,5949.6,6743.2,,585.5,1047.0,3054.9,41.07
2019-10-09T05:00:00.000+02:00,22873.0,5949.6,7096.7,,596.1,1047.0,3139.1,40.99
2019-10-09T06:00:00.000+02:00,25072.8,5949.6,8332.7,,710.5,1047.0,3198.5,41.82
2019-10-09T07:00:00.000+02:00,27895.8,5951.6,9186.5,5.4,1247.7,1077.0,3341.0,50.21
2019-10-09T08:00:00.000+02:00,29094.8,5950.6,9453.3,164.1,1561.6,1107.0,3270.9,52.73
2019-10-09T09:00:00.000+02:00,29802.9,5951.6,9533.1,1209.9,1667.5,1147.0,3109.6,53.16
2019-10-09T10:00:00.000+02:00,30599.9,5951.6,9581.3,2469.1,1736.3,1135.0,2960.2,50.85
2019-10-09T11:00:00.000+02:00,31146.6,5950.6,9780.4,3308.9,1369.8,1105.0,2934.8,48.5
2019-10-09T12:00:00.000+02:00,31546.8,5947.6,9886.7,3768.2,938.8,1135.0,2794.8,50.22
2019-10-09T13:00:00.000+02:00,32103.7,5946.6,10183.9,4014.1,901.1,1137.0,2693.8,52.1
2019-10-09T14:00:00.000+02:00,31102.4,5945.6,10042.3,3981.1,758.0,1105.0,2658.5,48.35
2019-10-09T15:00:00.000+02:00,30513.0,5942.6,10033.2,3804.0,655.0,1075.0,2748.4,46.94
2019-10-09T16:00:00.000+02:00,30299.3,5937.6,9762.6,3335.1,844.7,1075.0,2907.8,46.9
2019-10-09T17:00:00.000+02:00,30207.2,5939.6,9692.7,2559.5,850.0,1075.0,3250.4,46.95
2019-10-09T18:00:00.000+02:00,29697.5,5936.6,9985.7,1332.0,939.1,1077.0,3703.3,47.09
2019-10-09T19:00:00.000+02:00,30324.4,5935.6,10063.6,231.1,1679.6,1127.6,4349.5,51.8
2019-10-09T20:00:00.000+02:00,31888.2,5940.6,10112.9,18.5,1980.6,1155.6,4903.1,55.23
2019-10-09T21:00:00.000+02:00,30813.0,5939.6,10022.8,2.6,1705.6,1089.3,4797.8,53.72
2019-10-09T22:00:00.000+02:00,28210.7,5941.6,10108.2,,765.1,1045.4,4917.3,47.48
2019-10-09T23:00:00.000+02:00,25906.9,5940.6,9210.4,,615.7,1075.0,4829.5,44.02
2019-10-10T00:00:00.000+02:00,24685.6,5944.8,7337.6,,580.7,929.0,4821.9,44.04
2019-10-10T01:00:00.000+02:00,23408.0,5950.8,6790.4,,525.2,818.0,4701.4,41.44
2019-10-10T02:00:00.000+02:00,22712.4,5950.8,6700.6,,522.6,817.0,4628.4,40.0
2019-10-10T03:00:00.000+02:00,22458.7,5950.8,6890.9,,521.7,817.0,4567.6,39.25
2019-10-10T04:00:00.000+02:00,22253.3,5951.8,6842.8,,553.9,817.0,4590.8,38.75
2019-10-10T05:00:00.000+02:00,22771.8,5951.8,6959.8,,554.0,817.0,4582.1,38.83
2019-10-10T06:00:00.000+02:00,25331.2,5953.8,8819.8,,593.9,857.0,4410.3,40.23
2019-10-10T07:00:00.000+02:00,28674.5,5954.8,10623.5,4.6,823.1,887.0,4331.1,47.53
2019-10-10T08:00:00.000+02:00,29819.9,5954.8,11056.0,135.7,1413.4,887.0,4254.8,48.01
2019-10-10T09:00:00.000+02:00,30794.9,5955.8,10843.3,1096.1,1664.2,887.0,3923.5,50.0
2019-10-10T10:00:00.000+02:00,31401.1,5952.8,10771.1,2274.0,1561.5,897.0,3575.2,46.16
2019-10-10T11:00:00.000+02:00,31771.6,5949.8,10526.6,3058.5,1146.8,887.0,3447.3,45.03
2019-10-10T12:00:00.000+02:00,32249.9,5936.8,10674.2,3510.3,1279.2,937.0,3280.1,46.21
2019-10-10T13:00:00.000+02:00,32354.1,5929.8,10700.8,3770.2,1252.0,907.0,3130.2,47.68
2019-10-10T14:00:00.000+02:00,31593.2,5931.8,10498.4,3746.9,1085.7,897.0,3091.7,46.05
2019-10-10T15:00:00.000+02:00,30898.9,5926.8,10790.4,3583.0,798.4,924.8,3037.8,47.51
2019-10-10T16:00:00.000+02:00,30726.2,5927.8,10868.2,3176.2,954.0,877.0,2883.8,47.77
2019-10-10T17:00:00.000+02:00,30663.5,5922.8,10984.2,2433.0,1082.7,924.8,3019.5,50.51
2019-10-10T18:00:00.000+02:00,30154.1,5929.8,10888.3,1251.9,1584.0,937.0,3177.1,50.51
2019-10-10T19:00:00.000+02:00,30567.3,5930.8,10632.7,207.7,1883.2,924.8,3398.7,54.69
2019-10-10T20:00:00.000+02:00,32548.3,5933.8,10780.4,8.1,2613.7,1017.4,3692.8,59.13
2019-10-10T21:00:00.000+02:00,31530.3,5935.8,10831.4,0.8,2142.2,932.9,3762.0,57.79
2019-10-10T22:00:00.000+02:00,28468.2,5937.8,10668.7,0.7,1589.4,890.0,3733.5,52.22
2019-10-10T23:00:00.000+02:00,26171.0,5934.8,10026.1,,844.8,870.0,3835.4,47.69
2019-10-11T00:00:00.000+02:00,25143.7,5937.8,8272.2,,705.9,882.0,4023.4,52.45
2019-10-11T01:00:00.000+02:00,23862.5,5938.8,7383.6,,668.1,878.0,4134.2,51.24
2019-10-11T02:00:00.000+02:00,23050.7,5938.8,6449.7,,538.8,862.0,4307.0,47.4
2019-10-11T03:00:00.000+02:00,22583.5,5937.8,6110.9,,557.2,837.0,4404.2,45.65
2019-10-11T04:00:00.000+02:00,22232.6,5941.8,5952.2,,566.2,837.0,4480.3,45.96
2019-10-11T05:00:00.000+02:00,22667.3,5939.8,6360.3,,566.8,837.0,4462.9,45.07
2019-10-11T06:00:00.000+02:00,25122.8,5939.8,8875.7,,640.0,837.0,4420.7,45.07
2019-10-11T07:00:00.000+02:00,28162.0,5944.8,10209.9,4.3,1274.8,867.0,4415.9,51.39
2019-10-11T08:00:00.000+02:00,29582.6,5946.8,10430.2,133.5,1591.9,937.0,4215.7,52.45
2019-10-11T09:00:00.000+02:00,30362.4,5945.8,10649.8,1015.0,1697.7,937.0,3971.6,53.01
2019-10-11T10:00:00.000+02:00,30977.9,5948.8,10849.3,2102.9,1659.9,937.0,3772.5,51.24
2019-10-11T11:00:00.000+02:00,31446.0,5939.8,10743.1,2835.0,1294.6,918.8,3785.4,48.68
